Our son loves pizza and we have a certified Neapolitan pizzaria in our home city (Seattle), we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.;pizza;positive
Go here for a romantic dinner but not for an all out wow dining experience.;dinner;positive
Go here for a romantic dinner but not for an all out wow dining experience.;dining;positive
They also have a back garden open in the summer - cute and French with outdoor seating - what more could you ask for?;back garden;positive
They also have a back garden open in the summer - cute and French with outdoor seating - what more could you ask for?;outdoor seatin;positive
Our server was very helpful and friendly.;server;positive
The waiters are sweet, the food is tasty and the bill is never too large.;waiters;positive
The waiters are sweet, the food is tasty and the bill is never too large.;food;positive
The waiters are sweet, the food is tasty and the bill is never too large.;bill;positive
The pizza here is delicious.;pizza;positive
INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.;SERVICE;negative
INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.;FOOD QUALITY;negative
INCREDIBLY POOR SERVICE AN FOOD QUALITY AT EXORBITANT PRICES.;PRICES;negative
If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).;drink;neutral
If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).;hong-kong styled milk;positive
If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).;tea with tapioca pearls (hot);positive
We shared a bottle of sake, an order of edamames, and she had the sushi plate while I had the sashimi.;bottle of sake;neutral
We shared a bottle of sake, an order of edamames, and she had the sushi plate while I had the sashimi.;edamames;neutral
We shared a bottle of sake, an order of edamames, and she had the sushi plate while I had the sashimi.;sushi plat;neutral
We shared a bottle of sake, an order of edamames, and she had the sushi plate while I had the sashimi.;sashimi;neutral
You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.;service;negative
You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.;food;positive
You don't go to Mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.;atmosphere;positive
I usually go there later at night when I get off work so I don't have to deal with crowds or lines.;lines;negative
I usually go there later at night when I get off work so I don't have to deal with crowds or lines.;crowds;negative
They've the best desserts and mixed drinks as well as snack foods.;desserts;positive
They've the best desserts and mixed drinks as well as snack foods.;mixed drinks;positive
They've the best desserts and mixed drinks as well as snack foods.;snack foods;positive
The waitress remembers me and is very friendly, she knows what my regular is and that's the fried mini buns with the condensed milk and the assorted fruits on beancurd.;waitress;positive
The waitress remembers me and is very friendly, she knows what my regular is and that's the fried mini buns with the condensed milk and the assorted fruits on beancurd.;fried mini buns with the condensed milk and the assorted fruits on beancurd;positive
I found the variety of the sashimi plate to be satisfying - fresh and yummy.;sashimi plate;positive
What generous portions!;portions;positive
Service was excellent, and the AC worked very well too (thank God, it was hot!).;Service;positive
Service was excellent, and the AC worked very well too (thank God, it was hot!).;AC;positive
Great friendly service, Fast seating, Fast Delivery, Excellent sushi.;service;positive
Great friendly service, Fast seating, Fast Delivery, Excellent sushi.;seating;positive
Great friendly service, Fast seating, Fast Delivery, Excellent sushi.;Delivery;positive
Great friendly service, Fast seating, Fast Delivery, Excellent sushi.;sushi;positive
Wow over 100 beers to choose from.;beers;positive
I liked the beer selection!;beer selection;positive
Outstanding Bagels, but you get what you pay for.;Bagels;positive
The service was attentive and her suggestions of menu items was right on the mark.;service;positive
The service was attentive and her suggestions of menu items was right on the mark.;menu items;positive
The best burger I have had in the Village.;burger;positive
This is the best sushi in new york city - hands down.;sushi;positive
Perhaps this food is considered extreme to an Upper East Side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.;food;conflict
Perhaps this food is considered extreme to an Upper East Side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.;ethnic food;negative
Get the tuna of gari.;tuna;positive
The place is small and cramped but the food is fantastic.;place;negative
The place is small and cramped but the food is fantastic.;food;positive
Really cool stauff inside.;stauff;positive
If the omakase is to showcase technique and variety, serving almost 40% of items BBQ-ed and a spicy tuna roll wrapped with not-so-fresh nori seems to be a rather limp performance.;spicy tuna roll;negative
If the omakase is to showcase technique and variety, serving almost 40% of items BBQ-ed and a spicy tuna roll wrapped with not-so-fresh nori seems to be a rather limp performance.;serving;neutral
If the omakase is to showcase technique and variety, serving almost 40% of items BBQ-ed and a spicy tuna roll wrapped with not-so-fresh nori seems to be a rather limp performance.;nori;negative
The prices were CHEAP compared to the quality of service and food.;prices;positive
The prices were CHEAP compared to the quality of service and food.;service;positive
The prices were CHEAP compared to the quality of service and food.;food;positive
They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.;rice;negative
They had scrapped the bottom of the vessel in which they make the rice -RESULT - WE HAD LARGE CHUNKS OF BURNT RICE IN OUR SERVING BOWL.;RICE;negative
Unlike HH up the block, this place actually gives you hearty and hot bagels this town is known for.;bagels;positive
The food is good, but very expensive for the casualness of it.;food;conflict
Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).;surroundings;positive
Warm, comfortable surroundings, nice appointments (witness the etched glass and brickwork separating the dining rooms).;dining rooms;neutral
the drinks are amazing and half off till 8pm.;drinks;positive
Ask for Usha, the nicest bartender in manhattan.;bartender;positive
His drinks are very inventive, delicious and classy.;drinks;positive
And Kruno, the beverage manager is the best bartender I have yet to come across.;bartender;positive
And Kruno, the beverage manager is the best bartender I have yet to come across.;beverage manager;positive
Please try the Filet Mignon, its just the most tender piece ever.;Filet Mignon;positive
From the moment you enter till the moment you walk out the friendly and helpful staff was was just Fantastic.;staff;positive
To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.;dessert;positive
To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.;White Chocolate Bread Pudding with Gelato and hot chocolate;positive
To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.;dinner;positive
The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.;zucchini;positive
The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.;mashed potatoes;positive
The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.;garlic;positive
The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.;butter;positive
This wasn't the expected menu comprised only of pad thai and tom yum soup, but I thought that was what made the place so special.;menu;neutral
This wasn't the expected menu comprised only of pad thai and tom yum soup, but I thought that was what made the place so special.;pad thai;neutral
This wasn't the expected menu comprised only of pad thai and tom yum soup, but I thought that was what made the place so special.;tom yum soup;neutral
If you go to Roth's try to be served by Mike, he is GREAT!!;served;positive
The bruscetta is a bit soggy, but the salads were fresh, included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.;bruscetta;negative
The bruscetta is a bit soggy, but the salads were fresh, included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.;salads;positive
The bruscetta is a bit soggy, but the salads were fresh, included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.;dishes;positive
The bruscetta is a bit soggy, but the salads were fresh, included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.;mix of greens;positive
The bruscetta is a bit soggy, but the salads were fresh, included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.;iceberg;neutral
The bruscetta is a bit soggy, but the salads were fresh, included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.;served;positive
Total hipster-wannabe attitude in an otherwise sweet spot.;spot;positive
I would have gotten some cole slaw and a knish if my stomach had more space.;cole slaw;neutral
I would have gotten some cole slaw and a knish if my stomach had more space.;knish;neutral
The pickles were great addition.;pickles;positive
The corned beef was tender and melted in my mouth.;corned beef;positive
It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.;food;positive
While there are plenty of places to go for a good corned beef sandwich, Katz's has a charm about it.;corned beef sandwich;positive
A wonderful place!;place;positive
The waitresses are nice--also you can just get counter service sit.;waitresses;positive
The waitresses are nice--also you can just get counter service sit.;counter service;positive
The main course had an average portion, and was decent overall.;main course;positive
The main course had an average portion, and was decent overall.;portion;neutral
Chance is a small cozy restaurant, with a romantic feel to it, the decor is great.;decor;positive
Odd for Ave B, not just odd, The place attracts an eclectic crowd to say the least.;place;positive
The service is good and the resturant is clean.;service;positive
If the weather is nice, try to snag an outside table.;table;positive
I have tried to make reservations, but both times, the hostess didn't have my name.;reservations;neutral
I have tried to make reservations, but both times, the hostess didn't have my name.;hostess;negative
The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.;staff;conflict
The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.;bathroom;negative
Oh yes, and they lie on the phone, claiming they have seating in the garden, then of course the seats are not available.;seating in the garden;neutral
Oh yes, and they lie on the phone, claiming they have seating in the garden, then of course the seats are not available.;seats;neutral
The food is great and reasonably priced.;food;positive
The food is great and reasonably priced.;priced;positive
The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.;staff;negative
The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.;sushi;neutral
The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.;check;neutral
The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.;dinner;neutral
The staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.;bar;neutral
First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...;bread;negative
First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...;appetizer;neutral
First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...;glass of wine;neutral
First the wrong bread came out with the appetizer, then when i tried to order a second glass of wine for my main course...;main course;neutral
The wine is always good, the tapas are always yummy, especially with the warm pita bread.;wine;positive
The wine is always good, the tapas are always yummy, especially with the warm pita bread.;tapas;positive
The wine is always good, the tapas are always yummy, especially with the warm pita bread.;pita bread;positive
The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.;wine;positive
The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.;cheese;positive
The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.;fondue;positive
The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.;table grilling;positive
Little Tonino's is just awesome, our favorite delivery place in Kennsington, honestly the best Gnochi I have ever had!;Gnochi;positive
I don't know who they think they are but they have no respect for the residents of the neighborhood ever since they opened their cabaret next door and blasts loud music till three in the morning every weekend during the summer.;music;negative
Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!;Pizza;positive
Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!;delivery;positive
Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!;garlic knots;positive
You can certainly find restaurants that offer a superior fine dining experience, but for superb food at reasonable prices, La Villa can't be beat.;food;positive
You can certainly find restaurants that offer a superior fine dining experience, but for superb food at reasonable prices, La Villa can't be beat.;prices;positive
My wife and I will usually only order one primi and one secondi and split them, as they tend to offer large portions.;primi;positive
My wife and I will usually only order one primi and one secondi and split them, as they tend to offer large portions.;secondi;positive
My wife and I will usually only order one primi and one secondi and split them, as they tend to offer large portions.;portions;positive
I've been coming here as a child and always come back for the taste.;taste;positive
The fried rice is amazing here.;fried rice;positive
Several of the dim sum orders had about 6-8 pieces.;dim sum orders;neutral
The dim sum servings here are a bit larger than I'm used to.;dim sum servings;neutral
Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.;dim sum;negative
Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.;food;positive
Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.;portions;negative
Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.;dishes;neutral
Good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.;dish;neutral
I would recommend Roxy's for that, but not for their food.;food;negative
My son and his girlfriend both wanted cheeseburgers and they were huge!;cheeseburgers;positive
But, they were too big for the bun.;bun;neutral
Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.;candle-light;positive
Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.;food-quality;positive
Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.;service;positive
Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.;tables;negative
I had a huge pastrami sandwich on a roll.;pastrami sandwich;positive
my wife and i have been going to nyc for years and wouldn't miss roxy,s food is expensive but it's new york!;food;conflict
people are rude bit again it's new york!;people;negative
Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.;parmesean porcini souffle;positive
Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.;lamb glazed with balsamic vinegar;positive
The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.;food;positive
The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.;dishes;positive
The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.;specials;positive
The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.;regular menu-fare;positive
The photos of the restaurant in its web site are way better than the real look.;look;negative
Since my first dinner I have had the chance to have brunch at Orsay 3x.;dinner;neutral
Since my first dinner I have had the chance to have brunch at Orsay 3x.;brunch;neutral
Orsay, is a very pleasnt throw back to traditional French food, and French service as well.;French food;positive
Orsay, is a very pleasnt throw back to traditional French food, and French service as well.;service;positive
The establishment scores big points in presentation and style.;establishment;positive
Orsay, is without a doubt one of the best values for authentic French food in NYC.;French food;positive
The location is perfect.;location;positive
The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.;mayonaisse;negative
The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.;food runners;neutral
The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.;bill;negative
The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.;fries;negative
However, service was as plain as sesame crusted Salmon I had.;service;neutral
However, service was as plain as sesame crusted Salmon I had.;sesame crusted Salmon;neutral
Everything looks great, the drinks, the decor, the food, even the people.;drinks;positive
Everything looks great, the drinks, the decor, the food, even the people.;decor;positive
Everything looks great, the drinks, the decor, the food, even the people.;food;positive
They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.;reservation;negative
I grew up on these bagels.;bagels;positive
The bagel was huge.;bagel;neutral
The workers there also absolutely load the bagel with cream cheese (gets a little messy).;workers;neutral
The workers there also absolutely load the bagel with cream cheese (gets a little messy).;bagel;neutral
The workers there also absolutely load the bagel with cream cheese (gets a little messy).;cream cheese;neutral
The lox is always fresh too.;lox;positive
Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!;staff;positive
Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!;bistro fare;positive
Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!;chilaquiles;positive
Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!;jazz brunch;positive
Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!;live jazz;positive
Our first time in New York and we had to try a New York Bagel.;New York Bagel;neutral
I have never had cheescake like this.;cheescake;positive
Good to find a restaurant where the owners have some imagination and they have actually pulled it off, like in this case.;owners;positive
Best Reuben sandwich ever!;Reuben sandwich;positive
Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!);toppings;positive
The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!;staff;positive
The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!;ambiance;positive
The staff is accomodating, the ambiance is exciting and yet relaxed, and the food is out of this world!;food;positive
The food is very good too but for the most part, it's just regular food, nothing special.;food;positive
The food is very good too but for the most part, it's just regular food, nothing special.;food;neutral
The restaraurant is very small so reservations are a must.;reservations;neutral
The entire dining experience was wonderful!;dining experience;positive
The waitress suggested glasses of wine that went very well with the food.;waitress;positive
The waitress suggested glasses of wine that went very well with the food.;food;neutral
The waitress suggested glasses of wine that went very well with the food.;glasses of wine;positive
I didn't complain, I liked the atmosphere so much.;atmosphere;positive
Service is top notch.;Service;positive
Great vibe, lots of people.;vibe;positive
An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.;Food;conflict
An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.;chef;positive
An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.;fish dishes;positive
An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.;soups;positive
An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.;kitchen;positive
An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.;cuisine;positive
overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.;wine;neutral
The staff was knowledgeable and full of personality.;staff;positive
We started with lox and mussels (the best ive ever had, ever) and had the cod and trout for dinner.;lox;positive
We started with lox and mussels (the best ive ever had, ever) and had the cod and trout for dinner.;mussels;positive
We started with lox and mussels (the best ive ever had, ever) and had the cod and trout for dinner.;cod;neutral
We started with lox and mussels (the best ive ever had, ever) and had the cod and trout for dinner.;trout;neutral
We started with lox and mussels (the best ive ever had, ever) and had the cod and trout for dinner.;dinner;neutral
Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.;Service;positive
Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.;maitre;positive
Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.;reservation;negative
Meanwhile, the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil, gratis.;bartender;positive
Meanwhile, the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil, gratis.;champagne;neutral
Meanwhile, the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil, gratis.;turnip soup with pureed basil;positive
It only took about five or so minutes to get an empty table, but standing up wasn't too bad.;table;positive
Simple comfort food and what hot and lage portions.;comfort food;positive
Simple comfort food and what hot and lage portions.;portions;positive
The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.;manager;negative
The manager claimed that he could not compensate us for anything on the bill which just shows the lack of sophistication from the entire group.;bill;neutral
The tuna and wasabe potatoes are excellent.;tuna;positive
The tuna and wasabe potatoes are excellent.;wasabe potatoes;positive
The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.;outdoor atmosphere;positive
Service was prompt and courteous.;Service;positive
Every waitress and customer who passed by me bumped into my chair.;waitress;neutral
Worse of all, $60 was erroneously added to our $80 bill.;bill;negative
All the food was hot tasty.;food;positive
Solid wine list, knowledgeable staff, friendly owners and an adventurous, ever-changing menu keep us coming back.;wine list;positive
Solid wine list, knowledgeable staff, friendly owners and an adventurous, ever-changing menu keep us coming back.;staff;positive
Solid wine list, knowledgeable staff, friendly owners and an adventurous, ever-changing menu keep us coming back.;owners;positive
Solid wine list, knowledgeable staff, friendly owners and an adventurous, ever-changing menu keep us coming back.;menu;positive
We've been to Grocery three times and not once has an item on the menu disappointed.;menu;positive
good selection of wines ranging from affordable to high end.;selection of wines;positive
they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.;amuse bouche;positive
they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.;dessert;positive
they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.;tables;positive
they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.;service;positive
Not only is the cuisine the best around, the service has always been attentive and charming.;cuisine;positive
Not only is the cuisine the best around, the service has always been attentive and charming.;service;positive
Good bagels and good cream cheese.;bagels;positive
Good bagels and good cream cheese.;cream cheese;positive
But they don't have a toaster, which is strange.;toaster;negative
Great bagels made the old-fashioned way.;bagels;positive
The appetizing is excellent - just as good as Zabars Barney Greengrass at a reasonable price (if bought by the pound).;appetizing;positive
The appetizing is excellent - just as good as Zabars Barney Greengrass at a reasonable price (if bought by the pound).;price;positive
Drawbacks: service is slow and they don't toast!;service;negative
delicious bagels, especially when right out of the oven.;bagels;positive
We won't go to this place again for a good meal.;meal;negative
Owner must have coem on this website to give himself credit.;Owner;neutral
I was really disappointed ant wanted to tell everyone not to go eat or even take out food from there.;food;negative
We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.;beef;negative
We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.;noodle soup dishes;negative
We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.;menu;negative
The fried dumplings are GREAT!;fried dumplings;positive
The pizza is good though.;pizza;positive
Awsome Pizza especially the Margheritta slice.;Pizza;positive
Awsome Pizza especially the Margheritta slice.;Margheritta;positive
Plain and simple it's bad thai food.;thai food;negative
Don't eat here unless you're starving for thai food and you work next door.;thai food;negative
I love the fact that the pizza tastes so good and is so cheap.;pizza;positive
Nothing better than buying a snapple for $3.25 too.;snapple;positive
It is a lot of fun with live entertainment and all kinds of Disney type special effects.;live entertainment;positive
It is a lot of fun with live entertainment and all kinds of Disney type special effects.;special effects;positive
(and I have eaten my share) Which impresses me for having such a large amount of people to serve.;serve;positive
Oh, but wait, we were out of drinks (which were also delightfully overpriced).;drinks;negative
From the entrees to the sides to the drinks, everything was creatively prepared yet still simple.;entrees;positive
From the entrees to the sides to the drinks, everything was creatively prepared yet still simple.;sides;positive
From the entrees to the sides to the drinks, everything was creatively prepared yet still simple.;drinks;positive
And the food was fantastic.;food;positive
The waitstaff were attentive, polite and helpful - an impressive feat in such close quarters.;waitstaff;positive
To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.;hostess;positive
To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.;wait;negative
To begin, we were told there was a 30 minute wait and started to leave, when the hostess offered to call us on our cell phone when the table was ready.;table;positive
Some servers make you feel like they are doing you a favor to bring you the food.;servers;negative
Some servers make you feel like they are doing you a favor to bring you the food.;food;neutral
The service is spotty, sometimes really friendly and sometimes barely there.;service;conflict
The pizza is overpriced and soggy.;pizza;negative
But the pizza is way to expensive.;pizza;negative
A large is $20, and toppings are about $3 each.;toppings;neutral
The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.;portions;positive
The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.;appetizer;neutral
The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.;entree;neutral
Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.;ingredients;positive
Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.;ingredients;positive
Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.;pizza;negative
Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.;crust;neutral
Among all of the new 5th avenue restaurants, this offers by far one of the best values for your money.;values for your money;positive
We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.;food;neutral
We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.;service;neutral
We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.;tip;negative
In fact, while leaving the place we saw two people looking at the menu, and I couldn't help telling them that the food was horrible.;food;negative
In fact, while leaving the place we saw two people looking at the menu, and I couldn't help telling them that the food was horrible.;menu;neutral
The food was absolutely horrible!;food;negative
And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!;prices;negative
And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!;prices;negative
And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!;food;negative
And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!;service;negative
There are much better places in NY with better prices.;prices;negative
We had the most wonderful waitress.;waitress;positive
great food, lt's of it, more then one person can eat!;food;positive
The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.;Pastrami sandwich;positive
The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.;beer;positive
The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.;pickles;positive
I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.;ingrediants;positive
I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.;cuisine;positive
I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.;food;positive
Try the hot dogs too, they're snappy and delicious.;hot dogs;positive
If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.;deli;positive
Pastrami or corned beef are juicy and piled high (ask for extra rye bread).;Pastrami or corned beef;positive
Pastrami or corned beef are juicy and piled high (ask for extra rye bread).;rye bread;positive
The servers give you some sample slices of your order while you wait (shortly I might add).;servers;positive
Kosher dills are the perfect compliment for your unforgetable sandwich and they give you plenty of them.;Kosher dills;positive
Kosher dills are the perfect compliment for your unforgetable sandwich and they give you plenty of them.;sandwich;positive
Great for large groups and celebrations - our SUPER HAPPY waiter was the entertainment of the evening.;waiter;positive
Food was average but tasty.;Food;positive
Dessert - can't be missed, so save room!!!;Dessert;positive
I've eaten thai many times, and am very familiar with the cuisine.;cuisine;neutral
They have some great entrees here as well.;entrees;positive
I've been to Naples 45 for dinner twice.;dinner;neutral
If you are someone who appreciates the same things but hope to have food to spare or share, Kai may not be the best option.;food;neutral
I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!;people;negative
Beef noodle soup is good as well.;Beef noodle soup;positive
But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.;waitresses;positive
But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.;price;positive
But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.;service;positive
But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.;menu;neutral
But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.;food;neutral
Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.;waiting area;negative
Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.;seat;negative
Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.;bar;neutral
